event_month,pet_id,subscription_date,subscription_cancelled_date,pet_type,pet_race,pet_age_at_subscription,total_ttc,total_ht,total_hthc,health_ttc,health_ht,health_hthc,prevention_ttc,prevention_ht,prevention_hthc,health_limit,rate,prevention_limit
2022-06-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-07-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-07-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-08-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-08-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-09-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-09-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-10-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-10-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-11-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-11-01,p1036,2022-06-25,,cat,sacr̩ de birmanie,5,25.99,23.84,17.01,25.99,23.84,17.01,,,,1000,0.8,
2022-11-01,p1037,2022-11-18,,cat,bengal,2,23.15,21.24,16.77,23.15,21.24,16.77,,,,1000,1,
2022-01-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-02-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-03-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-04-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-05-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-06-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-07-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-08-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-09-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-10-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-11-01,p1038,2022-01-25,,dog,bouledogue francais,0,17.19,15.77,14.31,10.19,9.35,7.89,7,6.42,6.42,1000,0.8,100
2022-03-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-04-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-05-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-06-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-07-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-08-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-09-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-10-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-11-01,p1039,2022-03-10,,dog,bouledogue francais,0,19.74,18.11,16.48,12.74,11.69,10.06,7,6.42,6.42,1000,1,100
2022-04-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-05-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-06-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-07-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-08-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-09-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-10-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-11-01,p104,2022-04-07,,dog,malinois,2,19.99,18.34,16.28,12.99,11.92,9.86,7,6.42,6.42,1000,0.8,100
2022-09-01,p1040,2022-09-21,,dog,shiba,2,21.44,19.67,17.1,14.44,13.25,10.68,7,6.42,6.42,1000,1,100
2022-10-01,p1040,2022-09-21,,dog,shiba,2,21.44,19.67,17.1,14.44,13.25,10.68,7,6.42,6.42,1000,1,100
2022-11-01,p1040,2022-09-21,,dog,shiba,2,21.44,19.67,17.1,14.44,13.25,10.68,7,6.42,6.42,1000,1,100
2022-07-01,p1041,2022-07-01,,cat,bengal,1,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-08-01,p1041,2022-07-01,,cat,bengal,1,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-09-01,p1041,2022-07-01,,cat,bengal,1,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-10-01,p1041,2022-07-01,,cat,bengal,1,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-11-01,p1041,2022-07-01,,cat,bengal,1,22.29,20.45,16.93,15.29,14.03,10.51,7,6.42,6.42,1000,0.8,100
2022-08-01,p1042,2022-08-01,,cat,bengal,1,25.69,23.57,19.83,18.69,17.15,13.41,7,6.42,6.42,1000,1,100
2022-09-01,p1042,2022-08-01,,cat,bengal,1,25.69,23.57,19.83,18.69,17.15,13.41,7,6.42,6.42,1000,1,100
2022-10-01,p1042,2022-08-01,,cat,bengal,1,25.69,23.57,19.83,18.69,17.15,13.41,7,6.42,6.42,1000,1,100
2022-11-01,p1042,2022-08-01,,cat,bengal,1,25.69,23.57,19.83,18.69,17.15,13.41,7,6.42,6.42,1000,1,100
2022-11-01,p1043,2022-11-25,,dog,chihuahua,0,16.15,14.81,13.98,9.15,8.39,7.56,7,6.42,6.42,1200,0.6,100
2022-11-01,p1045,2022-11-05,,dog,shiba,0,25.83,23.7,19.59,18.83,17.28,13.17,7,6.42,6.42,1500,1,100
2022-03-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-04-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-05-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-06-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-07-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-08-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-09-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-10-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-11-01,p1046,2022-03-07,,dog,golden retriever,0,18.99,17.42,15.7,11.99,11,9.28,7,6.42,6.42,1000,0.8,100
2022-08-01,p1047,2022-08-16,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-09-01,p1047,2022-08-16,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-10-01,p1047,2022-08-16,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-11-01,p1047,2022-08-16,,dog,spitz allemand nain,0,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-04-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-05-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-06-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-07-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-08-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-09-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-10-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-11-01,p1048,2022-04-26,,dog,spitz allemand nain,1,21.99,20.17,18.25,14.99,13.75,11.83,7,6.42,6.42,1000,1,100
2022-02-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-03-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-04-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-05-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-06-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-07-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-08-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-09-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-10-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-11-01,p1049,2022-02-08,,cat,maine coon,0,19.99,18.34,15.45,12.99,11.92,09.03,7,6.42,6.42,1000,0.6,100
2022-02-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-03-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-04-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-05-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-06-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-07-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-08-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-09-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-10-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-11-01,p105,2022-02-26,,dog,golden retriever,4,26.99,24.76,21.21,19.99,18.34,14.79,7,6.42,6.42,1000,1,100
2022-04-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-05-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-06-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p1050,2022-04-06,,cat,bengal,0,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-06-01,p1051,2022-06-10,,cat,bengal,0,26.99,24.76,20.33,19.99,18.34,13.91,7,6.42,6.42,1200,0.8,100
2022-07-01,p1051,2022-06-10,,cat,bengal,0,26.99,24.76,20.33,19.99,18.34,13.91,7,6.42,6.42,1200,0.8,100
2022-08-01,p1051,2022-06-10,,cat,bengal,0,26.99,24.76,20.33,19.99,18.34,13.91,7,6.42,6.42,1200,0.8,100
2022-09-01,p1051,2022-06-10,,cat,bengal,0,26.99,24.76,20.33,19.99,18.34,13.91,7,6.42,6.42,1200,0.8,100
2022-10-01,p1051,2022-06-10,,cat,bengal,0,26.99,24.76,20.33,19.99,18.34,13.91,7,6.42,6.42,1200,0.8,100
2022-11-01,p1051,2022-06-10,,cat,bengal,0,26.99,24.76,20.33,19.99,18.34,13.91,7,6.42,6.42,1200,0.8,100
2022-03-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-04-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-05-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-06-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-07-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p1052,2022-03-20,,cat,bengal,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p1053,2022-08-10,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p1053,2022-08-10,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p1053,2022-08-10,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p1053,2022-08-10,,cat,maine coon,0,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-04-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-05-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-06-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-07-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-08-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-09-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-10-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-11-01,p1054,2022-04-12,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-01-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-02-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-03-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-04-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-05-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-06-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-07-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-08-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-09-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-10-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-11-01,p1055,2022-01-04,,cat,bengal,0,35.99,33.02,27.08,28.99,26.6,20.66,7,6.42,6.42,1500,1,100
2022-05-01,p1056,2022-05-24,,cat,persan,0,39.99,36.69,29.65,32.99,30.27,23.23,7,6.42,6.42,1800,1,100
2022-06-01,p1056,2022-05-24,,cat,persan,0,39.99,36.69,29.65,32.99,30.27,23.23,7,6.42,6.42,1800,1,100
2022-07-01,p1056,2022-05-24,,cat,persan,0,39.99,36.69,29.65,32.99,30.27,23.23,7,6.42,6.42,1800,1,100
2022-08-01,p1056,2022-05-24,,cat,persan,0,39.99,36.69,29.65,32.99,30.27,23.23,7,6.42,6.42,1800,1,100
2022-09-01,p1056,2022-05-24,,cat,persan,0,39.99,36.69,29.65,32.99,30.27,23.23,7,6.42,6.42,1800,1,100
2022-10-01,p1056,2022-05-24,,cat,persan,0,39.99,36.69,29.65,32.99,30.27,23.23,7,6.42,6.42,1800,1,100
2022-11-01,p1056,2022-05-24,,cat,persan,0,39.99,36.69,29.65,32.99,30.27,23.23,7,6.42,6.42,1800,1,100
2022-03-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-04-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-05-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-06-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-07-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p1057,2022-03-10,,cat,siamois,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-08-01,p1058,2022-08-03,,cat,bengal,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-09-01,p1058,2022-08-03,,cat,bengal,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-10-01,p1058,2022-08-03,,cat,bengal,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-11-01,p1058,2022-08-03,,cat,bengal,1,24.99,22.92,18.79,17.99,16.5,12.37,7,6.42,6.42,1000,0.8,100
2022-04-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-05-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-06-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-07-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-08-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-09-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-10-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-11-01,p1059,2022-04-19,,cat,bengal,1,28.99,26.59,22.2,21.99,20.17,15.78,7,6.42,6.42,1000,1,100
2022-02-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-03-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-04-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-05-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-06-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-07-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-08-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-09-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-10-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-11-01,p106,2022-02-28,,cat,persan,0,29.99,27.51,22.43,22.99,21.09,16.01,7,6.42,6.42,1500,0.8,100
2022-04-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-05-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-06-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-07-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-08-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-09-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-10-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-11-01,p1060,2022-04-06,,cat,bengal,1,41.99,38.52,31.26,34.99,32.1,24.84,7,6.42,6.42,2000,1,100
2022-06-01,p1061,2022-06-09,,cat,bengal,2,33.99,31.18,25.38,26.99,24.76,18.96,7,6.42,6.42,1200,1,100
2022-07-01,p1061,2022-06-09,,cat,bengal,2,33.99,31.18,25.38,26.99,24.76,18.96,7,6.42,6.42,1200,1,100
2022-08-01,p1061,2022-06-09,,cat,bengal,2,33.99,31.18,25.38,26.99,24.76,18.96,7,6.42,6.42,1200,1,100
2022-09-01,p1061,2022-06-09,,cat,bengal,2,33.99,31.18,25.38,26.99,24.76,18.96,7,6.42,6.42,1200,1,100
2022-10-01,p1061,2022-06-09,,cat,bengal,2,33.99,31.18,25.38,26.99,24.76,18.96,7,6.42,6.42,1200,1,100
2022-11-01,p1061,2022-06-09,,cat,bengal,2,33.99,31.18,25.38,26.99,24.76,18.96,7,6.42,6.42,1200,1,100
2022-05-01,p1062,2022-05-16,,cat,bengal,3,27.99,25.68,20.34,20.99,19.26,13.92,7,6.42,6.42,1000,0.8,100
2022-06-01,p1062,2022-05-16,,cat,bengal,3,27.99,25.68,20.34,20.99,19.26,13.92,7,6.42,6.42,1000,0.8,100
2022-07-01,p1062,2022-05-16,,cat,bengal,3,27.99,25.68,20.34,20.99,19.26,13.92,7,6.42,6.42,1000,0.8,100
